"Region","Year","TyphoidRate","DiarrheaRate","HepatitisRate","UnsafeRisk","Series.Name","AvgValue"
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"People practicing open defecation (% of population)",8.98186864466667
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"People using at least basic drinking water services (% of population)",91.281008291
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"People using at least basic sanitation services (% of population)",73.2683411211111
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"People using safely managed drinking water services (% of population)",45.9946875842857
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"People using safely managed sanitation services (% of population)",38.3687040233333
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"Population density (people per sq. km of land area)",390.890367800909
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"Population, total",177052696.272727
"South-East Asia Region",2015,0.1,21.36,0.57,5.55,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",149.465249945667
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",34.9277886255714
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"People practicing open defecation (% of population)",8.020577306
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"People using at least basic drinking water services (% of population)",91.782875684
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"People using at least basic sanitation services (% of population)",74.8848969111111
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"People using safely managed drinking water services (% of population)",46.7471727357143
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"People using safely managed sanitation services (% of population)",39.4184256833333
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"Population density (people per sq. km of land area)",397.905930855455
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"Population, total",179001950.636364
"South-East Asia Region",2016,0.09,21.39,0.54,5.22,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",159.220891735
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",34.9277886255714
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"People practicing open defecation (% of population)",7.06105608533333
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"People using at least basic drinking water services (% of population)",92.255226912
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"People using at least basic sanitation services (% of population)",76.4936230444444
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"People using safely managed drinking water services (% of population)",47.4843546728571
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"People using safely managed sanitation services (% of population)",40.4590791216667
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"Population density (people per sq. km of land area)",404.755355664545
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"Population, total",180907511.090909
"South-East Asia Region",2017,0.08,21.5,0.52,4.98,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",170.4367488395
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",34.9277886255714
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"People practicing open defecation (% of population)",6.11054550888889
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"People using at least basic drinking water services (% of population)",92.665071876
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"People using at least basic sanitation services (% of population)",78.0965635244444
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"People using safely managed drinking water services (% of population)",48.18680311
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"People using safely managed sanitation services (% of population)",41.492344475
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"Population density (people per sq. km of land area)",411.491236282727
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"Population, total",182724726.545455
"South-East Asia Region",2018,0.08,21.67,0.5,4.72,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",185.080616605
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",34.9277886255714
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"People practicing open defecation (% of population)",5.21858920033333
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"People using at least basic drinking water services (% of population)",93.097624738
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"People using at least basic sanitation services (% of population)",79.6968995722222
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"People using safely managed drinking water services (% of population)",48.8223384485714
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"People using safely managed sanitation services (% of population)",42.5583287383333
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"Population density (people per sq. km of land area)",418.18799634
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"Population, total",184491266.181818
"South-East Asia Region",2019,0.07,21.85,0.47,4.48,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",198.4484388775
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",34.9277886255714
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"People practicing open defecation (% of population)",4.41902338755556
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"People using at least basic drinking water services (% of population)",93.524198613
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"People using at least basic sanitation services (% of population)",81.2803275855556
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"People using safely managed drinking water services (% of population)",49.4225053128571
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"People using safely managed sanitation services (% of population)",43.6542966316667
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"Population density (people per sq. km of land area)",424.880416447273
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"Population, total",186182604.909091
"South-East Asia Region",2020,0.07,20.96,0.43,3.82,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",134.180233732333
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",34.9277886255714
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"People practicing open defecation (% of population)",3.65739480888889
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"People using at least basic drinking water services (% of population)",93.923921427
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"People using at least basic sanitation services (% of population)",82.8282739588889
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"People using safely managed drinking water services (% of population)",49.8575230157143
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"People using safely managed sanitation services (% of population)",44.720637605
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"Population density (people per sq. km of land area)",431.396500714545
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"Population, total",187658228.727273
"South-East Asia Region",2021,0.06,20.91,0.41,3.35,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",183.326744446833
"European Region",2000,0,5.69,0.33,0.18,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",32.229368902913
"European Region",2000,0,5.69,0.33,0.18,"People practicing open defecation (% of population)",0.115898870204082
"European Region",2000,0,5.69,0.33,0.18,"People using at least basic drinking water services (% of population)",95.594829352
"European Region",2000,0,5.69,0.33,0.18,"People using at least basic sanitation services (% of population)",95.0463541916327
"European Region",2000,0,5.69,0.33,0.18,"People using safely managed drinking water services (% of population)",84.0642691761225
"European Region",2000,0,5.69,0.33,0.18,"People using safely managed sanitation services (% of population)",71.9940627740909
"European Region",2000,0,5.69,0.33,0.18,"People with basic handwashing facilities including soap and water (% of population)",83.24600978
"European Region",2000,0,5.69,0.33,0.18,"Population density (people per sq. km of land area)",446.285263750333
"European Region",2000,0,5.69,0.33,0.18,"Population, total",16412886.990566
"European Region",2000,0,5.69,0.33,0.18,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",81.5320942041064
"European Region",2001,0,5.77,0.33,0.17,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",31.4799084785217
"European Region",2001,0,5.77,0.33,0.17,"People practicing open defecation (% of population)",0.112141249734694
"European Region",2001,0,5.77,0.33,0.17,"People using at least basic drinking water services (% of population)",95.7123701276
"European Region",2001,0,5.77,0.33,0.17,"People using at least basic sanitation services (% of population)",95.1100716261224
"European Region",2001,0,5.77,0.33,0.17,"People using safely managed drinking water services (% of population)",84.2776091767347
"European Region",2001,0,5.77,0.33,0.17,"People using safely managed sanitation services (% of population)",72.2543704061364
"European Region",2001,0,5.77,0.33,0.17,"People with basic handwashing facilities including soap and water (% of population)",83.81407216
"European Region",2001,0,5.77,0.33,0.17,"Population density (people per sq. km of land area)",446.816138967353
"European Region",2001,0,5.77,0.33,0.17,"Population, total",16437936.6509434
"European Region",2001,0,5.77,0.33,0.17,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",84.6437266558511
"European Region",2002,0,5.87,0.33,0.16,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",31.3363835814783
"European Region",2002,0,5.87,0.33,0.16,"People practicing open defecation (% of population)",0.106556413387755
"European Region",2002,0,5.87,0.33,0.16,"People using at least basic drinking water services (% of population)",95.848353635
"European Region",2002,0,5.87,0.33,0.16,"People using at least basic sanitation services (% of population)",95.1999740942857
"European Region",2002,0,5.87,0.33,0.16,"People using safely managed drinking water services (% of population)",84.5241240102041
"European Region",2002,0,5.87,0.33,0.16,"People using safely managed sanitation services (% of population)",72.5385968247727
"European Region",2002,0,5.87,0.33,0.16,"People with basic handwashing facilities including soap and water (% of population)",84.4217744
"European Region",2002,0,5.87,0.33,0.16,"Population density (people per sq. km of land area)",447.273609550235
"European Region",2002,0,5.87,0.33,0.16,"Population, total",16470715.509434
"European Region",2002,0,5.87,0.33,0.16,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",87.5369510062128
"European Region",2003,0,5.99,0.32,0.15,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",31.7618630885435
"European Region",2003,0,5.99,0.32,0.15,"People practicing open defecation (% of population)",0.100903623081633
"European Region",2003,0,5.99,0.32,0.15,"People using at least basic drinking water services (% of population)",95.9842156878
"European Region",2003,0,5.99,0.32,0.15,"People using at least basic sanitation services (% of population)",95.2832593165306
"European Region",2003,0,5.99,0.32,0.15,"People using safely managed drinking water services (% of population)",84.7773066410204
"European Region",2003,0,5.99,0.32,0.15,"People using safely managed sanitation services (% of population)",72.8125218056818
"European Region",2003,0,5.99,0.32,0.15,"People with basic handwashing facilities including soap and water (% of population)",85.04492049
"European Region",2003,0,5.99,0.32,0.15,"Population density (people per sq. km of land area)",447.600123554353
"European Region",2003,0,5.99,0.32,0.15,"Population, total",16515267.3207547
"European Region",2003,0,5.99,0.32,0.15,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",88.7515361898511
"European Region",2004,0,6.1,0.32,0.14,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",31.4939924305435
"European Region",2004,0,6.1,0.32,0.14,"People practicing open defecation (% of population)",0.0952067906938776
"European Region",2004,0,6.1,0.32,0.14,"People using at least basic drinking water services (% of population)",96.1108659972
"European Region",2004,0,6.1,0.32,0.14,"People using at least basic sanitation services (% of population)",95.3811100197959
"European Region",2004,0,6.1,0.32,0.14,"People using safely managed drinking water services (% of population)",85.1891830091837
"European Region",2004,0,6.1,0.32,0.14,"People using safely managed sanitation services (% of population)",73.189409735
"European Region",2004,0,6.1,0.32,0.14,"People with basic handwashing facilities including soap and water (% of population)",85.67044133
"European Region",2004,0,6.1,0.32,0.14,"Population density (people per sq. km of land area)",448.239302749078
"European Region",2004,0,6.1,0.32,0.14,"Population, total",16564430.7830189
"European Region",2004,0,6.1,0.32,0.14,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",95.1139036925745
"European Region",2005,0,6.19,0.31,0.13,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",31.5837778392174
"European Region",2005,0,6.19,0.31,0.13,"People practicing open defecation (% of population)",0.0892033784081633
"European Region",2005,0,6.19,0.31,0.13,"People using at least basic drinking water services (% of population)",96.2464351548
"European Region",2005,0,6.19,0.31,0.13,"People using at least basic sanitation services (% of population)",95.5063528746939
"European Region",2005,0,6.19,0.31,0.13,"People using safely managed drinking water services (% of population)",85.7377391930612
"European Region",2005,0,6.19,0.31,0.13,"People using safely managed sanitation services (% of population)",73.5772298106818
"European Region",2005,0,6.19,0.31,0.13,"People with basic handwashing facilities including soap and water (% of population)",86.29812671
"European Region",2005,0,6.19,0.31,0.13,"Population density (people per sq. km of land area)",448.109038799196
"European Region",2005,0,6.19,0.31,0.13,"Population, total",16612838.6509434
"European Region",2005,0,6.19,0.31,0.13,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",98.4349330888511
"European Region",2006,0,6.28,0.31,0.13,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",31.1017769374348
"European Region",2006,0,6.28,0.31,0.13,"People practicing open defecation (% of population)",0.0832548104693877
"European Region",2006,0,6.28,0.31,0.13,"People using at least basic drinking water services (% of population)",96.3826895134
"European Region",2006,0,6.28,0.31,0.13,"People using at least basic sanitation services (% of population)",95.6321639312245
"European Region",2006,0,6.28,0.31,0.13,"People using safely managed drinking water services (% of population)",86.2883660306122
"European Region",2006,0,6.28,0.31,0.13,"People using safely managed sanitation services (% of population)",73.9947951934091
"European Region",2006,0,6.28,0.31,0.13,"People with basic handwashing facilities including soap and water (% of population)",86.92841757
"European Region",2006,0,6.28,0.31,0.13,"Population density (people per sq. km of land area)",447.339332112549
"European Region",2006,0,6.28,0.31,0.13,"Population, total",16663259.0754717
"European Region",2006,0,6.28,0.31,0.13,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",105.520298374936
"European Region",2007,0,6.37,0.31,0.13,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",30.5255290740217
"European Region",2007,0,6.37,0.31,0.13,"People practicing open defecation (% of population)",0.0773643629387755
"European Region",2007,0,6.37,0.31,0.13,"People using at least basic drinking water services (% of population)",96.5186509398
"European Region",2007,0,6.37,0.31,0.13,"People using at least basic sanitation services (% of population)",95.7565802002041
"European Region",2007,0,6.37,0.31,0.13,"People using safely managed drinking water services (% of population)",86.8395602332653
"European Region",2007,0,6.37,0.31,0.13,"People using safely managed sanitation services (% of population)",74.4118850793182
"European Region",2007,0,6.37,0.31,0.13,"People with basic handwashing facilities including soap and water (% of population)",87.56089698
"European Region",2007,0,6.37,0.31,0.13,"Population density (people per sq. km of land area)",446.182186205686
"European Region",2007,0,6.37,0.31,0.13,"Population, total",16711537.3867925
"European Region",2007,0,6.37,0.31,0.13,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",117.870561152191
"European Region",2008,0,6.46,0.31,0.12,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",30.8319598808261
"European Region",2008,0,6.46,0.31,0.12,"People practicing open defecation (% of population)",0.0715330259591837
"European Region",2008,0,6.46,0.31,0.12,"People using at least basic drinking water services (% of population)",96.6542967186
"European Region",2008,0,6.46,0.31,0.12,"People using at least basic sanitation services (% of population)",95.8807485902041
"European Region",2008,0,6.46,0.31,0.12,"People using safely managed drinking water services (% of population)",87.3865168469388
"European Region",2008,0,6.46,0.31,0.12,"People using safely managed sanitation services (% of population)",74.8441503309091
"European Region",2008,0,6.46,0.31,0.12,"People with basic handwashing facilities including soap and water (% of population)",88.19595698
"European Region",2008,0,6.46,0.31,0.12,"Population density (people per sq. km of land area)",447.072214861961
"European Region",2008,0,6.46,0.31,0.12,"Population, total",16780157.4716981
"European Region",2008,0,6.46,0.31,0.12,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",117.753286319426
"European Region",2009,0,6.53,0.31,0.12,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",30.1855173487174
"European Region",2009,0,6.53,0.31,0.12,"People practicing open defecation (% of population)",0.0657625695714286
"European Region",2009,0,6.53,0.31,0.12,"People using at least basic drinking water services (% of population)",96.7896577752
"European Region",2009,0,6.53,0.31,0.12,"People using at least basic sanitation services (% of population)",96.005533455102
"European Region",2009,0,6.53,0.31,0.12,"People using safely managed drinking water services (% of population)",87.9311740565306
"European Region",2009,0,6.53,0.31,0.12,"People using safely managed sanitation services (% of population)",75.3437833193182
"European Region",2009,0,6.53,0.31,0.12,"People with basic handwashing facilities including soap and water (% of population)",88.83322921
"European Region",2009,0,6.53,0.31,0.12,"Population density (people per sq. km of land area)",453.393113543431
"European Region",2009,0,6.53,0.31,0.12,"Population, total",16848534.0754717
"European Region",2009,0,6.53,0.31,0.12,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",113.466676824468
"European Region",2010,0,6.57,0.31,0.12,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",30.177064768413
"European Region",2010,0,6.57,0.31,0.12,"People practicing open defecation (% of population)",0.0601757036326531
"European Region",2010,0,6.57,0.31,0.12,"People using at least basic drinking water services (% of population)",96.9203823788
"European Region",2010,0,6.57,0.31,0.12,"People using at least basic sanitation services (% of population)",96.1298272761225
"European Region",2010,0,6.57,0.31,0.12,"People using safely managed drinking water services (% of population)",88.4927824444898
"European Region",2010,0,6.57,0.31,0.12,"People using safely managed sanitation services (% of population)",75.8541707065909
"European Region",2010,0,6.57,0.31,0.12,"People with basic handwashing facilities including soap and water (% of population)",89.47290193
"European Region",2010,0,6.57,0.31,0.12,"Population density (people per sq. km of land area)",461.645203074118
"European Region",2010,0,6.57,0.31,0.12,"Population, total",16910996.0566038
"European Region",2010,0,6.57,0.31,0.12,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",114.219481557532
"European Region",2011,0,6.54,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",30.0049317657391
"European Region",2011,0,6.54,0.31,0.11,"People practicing open defecation (% of population)",0.0546551015306122
"European Region",2011,0,6.54,0.31,0.11,"People using at least basic drinking water services (% of population)",97.0507810944
"European Region",2011,0,6.54,0.31,0.11,"People using at least basic sanitation services (% of population)",96.2540460542857
"European Region",2011,0,6.54,0.31,0.11,"People using safely managed drinking water services (% of population)",89.0204886840816
"European Region",2011,0,6.54,0.31,0.11,"People using safely managed sanitation services (% of population)",76.3882910965909
"European Region",2011,0,6.54,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",90.1149814
"European Region",2011,0,6.54,0.31,0.11,"Population density (people per sq. km of land area)",469.433827108176
"European Region",2011,0,6.54,0.31,0.11,"Population, total",16949708.7264151
"European Region",2011,0,6.54,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",118.437571662596
"European Region",2012,0,6.46,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.9842098797609
"European Region",2012,0,6.46,0.31,0.11,"People practicing open defecation (% of population)",0.049198614244898
"European Region",2012,0,6.46,0.31,0.11,"People using at least basic drinking water services (% of population)",97.179404803
"European Region",2012,0,6.46,0.31,0.11,"People using at least basic sanitation services (% of population)",96.3784609997959
"European Region",2012,0,6.46,0.31,0.11,"People using safely managed drinking water services (% of population)",89.4749081487755
"European Region",2012,0,6.46,0.31,0.11,"People using safely managed sanitation services (% of population)",76.9368719497727
"European Region",2012,0,6.46,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",90.75945374
"European Region",2012,0,6.46,0.31,0.11,"Population density (people per sq. km of land area)",477.793683300039
"European Region",2012,0,6.46,0.31,0.11,"Population, total",17018758.8301887
"European Region",2012,0,6.46,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",122.172646921298
"European Region",2013,0,6.32,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.4397000453261
"European Region",2013,0,6.32,0.31,0.11,"People practicing open defecation (% of population)",0.0438041334693878
"European Region",2013,0,6.32,0.31,0.11,"People using at least basic drinking water services (% of population)",97.3094419888
"European Region",2013,0,6.32,0.31,0.11,"People using at least basic sanitation services (% of population)",96.5027811163265
"European Region",2013,0,6.32,0.31,0.11,"People using safely managed drinking water services (% of population)",89.8964461822449
"European Region",2013,0,6.32,0.31,0.11,"People using safely managed sanitation services (% of population)",77.5313091586364
"European Region",2013,0,6.32,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",91.40914803
"European Region",2013,0,6.32,0.31,0.11,"Population density (people per sq. km of land area)",485.588537053098
"European Region",2013,0,6.32,0.31,0.11,"Population, total",17099634.8113208
"European Region",2013,0,6.32,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",128.08943067434
"European Region",2014,0,6.15,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.2562677212391
"European Region",2014,0,6.15,0.31,0.11,"People practicing open defecation (% of population)",0.0384698123265306
"European Region",2014,0,6.15,0.31,0.11,"People using at least basic drinking water services (% of population)",97.432165702
"European Region",2014,0,6.15,0.31,0.11,"People using at least basic sanitation services (% of population)",96.6270296016327
"European Region",2014,0,6.15,0.31,0.11,"People using safely managed drinking water services (% of population)",90.28791455
"European Region",2014,0,6.15,0.31,0.11,"People using safely managed sanitation services (% of population)",78.1330096731818
"European Region",2014,0,6.15,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",92.06318714
"European Region",2014,0,6.15,0.31,0.11,"Population density (people per sq. km of land area)",493.078738266255
"European Region",2014,0,6.15,0.31,0.11,"Population, total",17183779.8396226
"European Region",2014,0,6.15,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",133.349316685702
"European Region",2015,0,5.97,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.1943231343261
"European Region",2015,0,5.97,0.31,0.11,"People practicing open defecation (% of population)",0.0335631535510204
"European Region",2015,0,5.97,0.31,0.11,"People using at least basic drinking water services (% of population)",97.567890197
"European Region",2015,0,5.97,0.31,0.11,"People using at least basic sanitation services (% of population)",96.763132537551
"European Region",2015,0,5.97,0.31,0.11,"People using safely managed drinking water services (% of population)",90.576048217551
"European Region",2015,0,5.97,0.31,0.11,"People using safely managed sanitation services (% of population)",78.7503157763636
"European Region",2015,0,5.97,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",92.72079766
"European Region",2015,0,5.97,0.31,0.11,"Population density (people per sq. km of land area)",500.395434458608
"European Region",2015,0,5.97,0.31,0.11,"Population, total",17265530.1981132
"European Region",2015,0,5.97,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",140.750921423319
"European Region",2016,0,5.65,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.084614308587
"European Region",2016,0,5.65,0.31,0.11,"People practicing open defecation (% of population)",0.0289920404285714
"European Region",2016,0,5.65,0.31,0.11,"People using at least basic drinking water services (% of population)",97.6912472216
"European Region",2016,0,5.65,0.31,0.11,"People using at least basic sanitation services (% of population)",96.8952054691837
"European Region",2016,0,5.65,0.31,0.11,"People using safely managed drinking water services (% of population)",90.8431160067347
"European Region",2016,0,5.65,0.31,0.11,"People using safely managed sanitation services (% of population)",79.2689853461364
"European Region",2016,0,5.65,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",93.3810039
"European Region",2016,0,5.65,0.31,0.11,"Population density (people per sq. km of land area)",506.679777498588
"European Region",2016,0,5.65,0.31,0.11,"Population, total",17346722.1415094
"European Region",2016,0,5.65,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",145.527780394234
"European Region",2017,0,5.19,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.7541295678478
"European Region",2017,0,5.19,0.31,0.11,"People practicing open defecation (% of population)",0.0246727255918367
"European Region",2017,0,5.19,0.31,0.11,"People using at least basic drinking water services (% of population)",97.812186117
"European Region",2017,0,5.19,0.31,0.11,"People using at least basic sanitation services (% of population)",97.0152988318367
"European Region",2017,0,5.19,0.31,0.11,"People using safely managed drinking water services (% of population)",91.0820538344898
"European Region",2017,0,5.19,0.31,0.11,"People using safely managed sanitation services (% of population)",79.7469935511364
"European Region",2017,0,5.19,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",94.04294056
"European Region",2017,0,5.19,0.31,0.11,"Population density (people per sq. km of land area)",512.187560047706
"European Region",2017,0,5.19,0.31,0.11,"Population, total",17418865.9528302
"European Region",2017,0,5.19,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",146.922031781787
"European Region",2018,0,4.74,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.7790599508478
"European Region",2018,0,4.74,0.31,0.11,"People practicing open defecation (% of population)",0.0206601246326531
"European Region",2018,0,4.74,0.31,0.11,"People using at least basic drinking water services (% of population)",97.930641809
"European Region",2018,0,4.74,0.31,0.11,"People using at least basic sanitation services (% of population)",97.1182763877551
"European Region",2018,0,4.74,0.31,0.11,"People using safely managed drinking water services (% of population)",91.2864250540816
"European Region",2018,0,4.74,0.31,0.11,"People using safely managed sanitation services (% of population)",80.1704895311364
"European Region",2018,0,4.74,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",94.39591691
"European Region",2018,0,4.74,0.31,0.11,"Population density (people per sq. km of land area)",518.574617774961
"European Region",2018,0,4.74,0.31,0.11,"Population, total",17488298.5188679
"European Region",2018,0,4.74,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",147.630634957702
"European Region",2019,0,4.46,0.31,0.11,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.3634587918913
"European Region",2019,0,4.46,0.31,0.11,"People practicing open defecation (% of population)",0.0188933984285714
"European Region",2019,0,4.46,0.31,0.11,"People using at least basic drinking water services (% of population)",98.0360589076
"European Region",2019,0,4.46,0.31,0.11,"People using at least basic sanitation services (% of population)",97.2061747865306
"European Region",2019,0,4.46,0.31,0.11,"People using safely managed drinking water services (% of population)",91.437326252449
"European Region",2019,0,4.46,0.31,0.11,"People using safely managed sanitation services (% of population)",80.4419260672727
"European Region",2019,0,4.46,0.31,0.11,"People with basic handwashing facilities including soap and water (% of population)",94.40049873
"European Region",2019,0,4.46,0.31,0.11,"Population density (people per sq. km of land area)",519.951351907647
"European Region",2019,0,4.46,0.31,0.11,"Population, total",17549986.3396226
"European Region",2019,0,4.46,0.31,0.11,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",155.702594526532
"European Region",2020,0,4.1,0.29,0.09,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.1645244350652
"European Region",2020,0,4.1,0.29,0.09,"People practicing open defecation (% of population)",0.0181022521428571
"European Region",2020,0,4.1,0.29,0.09,"People using at least basic drinking water services (% of population)",98.1192163186
"European Region",2020,0,4.1,0.29,0.09,"People using at least basic sanitation services (% of population)",97.2746809171429
"European Region",2020,0,4.1,0.29,0.09,"People using safely managed drinking water services (% of population)",91.5568445312245
"European Region",2020,0,4.1,0.29,0.09,"People using safely managed sanitation services (% of population)",80.6789562738636
"European Region",2020,0,4.1,0.29,0.09,"People with basic handwashing facilities including soap and water (% of population)",94.40664487
"European Region",2020,0,4.1,0.29,0.09,"Population density (people per sq. km of land area)",520.602207002843
"European Region",2020,0,4.1,0.29,0.09,"Population, total",17596122.9150943
"European Region",2020,0,4.1,0.29,0.09,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",148.649405081149
